accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_Ffom,age,gender,country,membership,language,sales,returned,returned_amount,pay_method
2017-03-15 00:08:40.521,3156,TCP  ,1.64.142.195,2209,Android App,41,Female,PE,Premium,Spanish,2.946,No,0,Credit Card
2017-03-15 00:08:40.521,3689,TCP  ,1.66.103.232,3237,Android App,33,Male,CA,Premium,Spanish,16.056,No,0,Cash
2017-03-15 00:05:44.132,2097,TCP  ,1.66.96.48,3185,Android App,67,Female,GB,Premium,Spanish,21.744,No,0,Cash
2017-03-15 00:05:44.132,4920,TCP  ,1.72.1.230,2267,Android App,37,Male,SE,Premium,Spanish,218.75,No,0,Debit Card
2017-03-15 00:05:18.000,1553,TCP  ,1.72.4.177,2625,Android App,38,Female,CA,Premium,Spanish,2.6,No,0,Credit Card
2017-03-15 00:05:18.000,4180,TCP  ,1.75.196.109,1678,Android App,28,Male,IT,Premium,Spanish,66.284,No,0,Cash
2017-03-15 00:05:48.246,1553,TCP  ,1.75.234.240,2163,Android App,38,Female,IT,Premium,Spanish,35.168,No,0,Cash
2017-03-15 00:05:48.246,3974,HTTP,1.75.239.141,3185,Android App,56,Female,IT,Premium,Spanish,444.768,No,0,Credit Card
2017-03-15 00:07:23.280,4008,HTTP,1.75.249.38,389,Android App,25,Male,CN,Premium,Spanish,83.92,No,0,Others
2017-03-15 00:07:23.280,4856,HTTP,1.75.252.102,6710,Android App,66,Male,IT,Premium,Spanish,131.98,No,0,Credit Card
2017-03-15 00:05:53.140,1892,HTTP,1.79.84.84,3185,Chrome,37,Female,US,Premium,Spanish,15.92,No,0,Credit Card
2017-03-15 00:05:53.140,2029,HTTP,1.82.216.134,2163,Mozilla Firefox,19,Female,IN,Premium,Spanish,52.29,No,0,Debit Card
2017-03-15 00:08:53.313,3300,HTTP,1.82.216.134,1075,Mozilla Firefox,53,Female,IT,Premium,Spanish,91.99,No,0,Credit Card
2017-03-15 00:08:53.313,2568,HTTP,1.82.216.134,3469,Mozilla Firefox,69,Female,IT,Premium,Spanish,20.8,No,0,Credit Card
2017-03-15 00:05:57.418,2457,HTTP,1.9.100.162,2267,Mozilla Firefox,69,Male,US,Premium,Spanish,23.68,No,0,Credit Card
2017-03-15 00:05:57.418,4636,HTTP,1.9.102.13,3185,Mozilla Firefox,31,Female,CA,Premium,Spanish,452.45,No,0,Credit Card
2017-03-15 00:05:57.071,2123,HTTP,1.9.102.29,2279,Mozilla Firefox,39,Male,SE,Premium,Spanish,62.982,No,0,Cash
2017-03-15 00:05:57.071,4021,HTTP,1.9.103.126,3305,Mozilla Firefox,53,Male,RU,Premium,Spanish,1188,No,0,Cash
2017-03-15 00:06:02.656,4779,HTTP,1.9.103.153,3185,Mozilla Firefox,26,Male,IN,Premium,Spanish,89.584,No,0,Cash
2017-03-15 00:06:02.656,3734,HTTP,1.9.106.24,2319,Mozilla Firefox,63,Male,CA,Premium,Spanish,93.06,No,0,Credit Card
2017-03-15 00:06:06.706,3249,HTTP,1.9.139.245,2267,Mozilla Firefox,34,Female,NO,Premium,Spanish,0,Yes,35.168,Cash
2017-03-15 00:06:06.706,3654,HTTP,1.9.246.12,3185,Android App,25,Male,ZA,Premium,Spanish,5.584,No,0,Cash
2017-03-15 00:06:12.791,3816,HTTP,2.0.22.125,3185,Chrome,20,Female,NO,Premium,Spanish,22.704,No,0,Credit Card
2017-03-15 00:06:12.791,2972,HTTP,2.1.126.83,2319,Chrome,18,Female,IT,Premium,Spanish,19.776,No,0,Others
2017-03-15 00:09:27.797,2021,HTTP,2.102.1.224,46,Chrome,53,Male,SE,Premium,Spanish,72.704,No,0,Credit Card
2017-03-15 00:09:27.797,4347,HTTP,2.103.114.149,40,Chrome,46,Male,US,Premium,Spanish,479.988,No,0,Debit Card
2017-03-15 00:05:56.750,3802,HTTP,2.103.28.30,2545,Chrome,34,Female,PE,Premium,Spanish,27.168,No,0,Others
2017-03-15 00:05:56.750,3010,HTTP,2.103.64.182,1724,Chrome,61,Female,KR,Premium,Spanish,2.2,No,0,Debit Card
2017-03-15 00:06:28.860,2414,HTTP,2.103.93.166,2625,IOS App,38,Female,KR,Premium,Spanish,622.45,No,0,Cash
2017-03-15 00:06:28.860,1755,HTTP,2.106.54.102,1632,IOS App,67,Female,CH,Premium,Spanish,21.98,No,0,Others
2017-03-15 00:06:24.384,2695,HTTP,2.11.117.89,3185,IOS App,33,Male,CH,Premium,Spanish,161.568,No,0,Credit Card
2017-03-15 00:06:24.384,2423,HTTP,2.11.50.34,2319,IOS App,63,Female,JP,Premium,Spanish,389.696,No,0,Cash
2017-03-15 00:04:39.517,3393,HTTP,2.11.68.87,561,IOS App,21,Female,AT,Normal,Spanish,18.648,No,0,Debit Card
2017-03-15 00:04:39.517,3229,HTTP,2.113.199.58,589,IOS App,41,Female,RU,Normal,Spanish,233.86,No,0,Others
2017-03-15 00:06:39.676,2560,HTTP,2.120.202.28,1726,IOS App,48,Female,JP,Normal,Spanish,620.6145,No,0,Cash
2017-03-15 00:06:39.676,3550,HTTP,2.121.174.255,579,Microsoft Edge,27,Male,CH,Normal,Spanish,5.328,No,0,Credit Card
2017-03-15 00:09:39.371,4095,HTTP,2.121.94.176,46,Microsoft Edge,22,Female,CA,Premium,Spanish,258.072,No,0,Cash
2017-03-15 00:09:39.371,2537,HTTP,2.122.105.53,40,Microsoft Edge,54,Female,AU,Premium,Spanish,617.976,No,0,Cash
2017-03-15 00:06:35.137,2973,HTTP,2.122.192.110,4085,Microsoft Edge,51,Female,IN,Premium,Spanish,10.56,No,0,Others
2017-03-15 00:06:35.137,4923,HTTP,2.124.50.52,2383,Microsoft Edge,29,Female,IN,Premium,Spanish,25.92,No,0,Others
2017-03-15 00:06:53.056,3108,UDP  ,2.125.1.110,441,Microsoft Edge,44,Female,IT,Premium,Spanish,419.68,No,0,Credit Card
2017-03-15 00:06:53.056,3843,ICMP ,2.125.175.145,469,Safari,20,Female,CA,Premium,Spanish,11.688,No,0,Cash
2017-03-15 00:06:46.937,3874,HTTP,2.125.252.219,3185,Safari,59,Female,US,Premium,Spanish,31.984,No,0,Debit Card
2017-03-15 00:06:46.937,4471,HTTP,2.125.62.74,2423,Safari,23,Female,US,Premium,Spanish,177.225,No,0,Cash
2017-03-15 00:06:52.378,3555,HTTP,2.126.140.66,2267,Safari,25,Female,AU,Premium,Spanish,4.044,No,0,Cash
2017-03-15 00:06:52.378,2214,HTTP,2.126.142.47,3237,Others,63,Male,US,Premium,Spanish,0,Yes,389.696,Debit Card
2017-03-15 00:06:56.274,2476,HTTP,2.127.227.16,3185,Others,21,Male,DE,Premium,Spanish,2001.86,No,0,Cash
2017-03-15 00:06:56.274,4679,HTTP,2.131.235.112,2163,Others,56,Female,CN,Premium,Spanish,166.72,No,0,Credit Card
2017-03-15 00:06:33.300,4454,HTTP,2.132.103.216,3641,Others,39,Male,IN,Premium,Spanish,47.88,No,0,Cash
2017-03-15 00:06:33.300,4520,HTTP,2.132.42.17,1730,Others,50,Male,US,Premium,Spanish,1503.25,No,0,Cash
2017-03-15 00:09:51.954,4145,HTTP,2.133.54.15,3173,Others,54,Female,GB,Premium,Spanish,25.92,No,0,Others
2017-03-15 00:09:51.954,4177,HTTP,2.134.96.129,2917,Others,27,Male,RU,Premium,Spanish,321.568,No,0,Others
2017-03-15 00:06:40.209,1683,HTTP,2.135.166.133,17099,Others,56,Male,IT,Normal,Spanish,7.61,No,0,Cash
2017-03-15 00:06:40.209,2819,HTTP,2.137.104.119,21160,Others,--,Unknown,CH,Not Logged In,Spanish,0,No,0,Others
2017-03-15 00:07:04.736,3661,HTTP,2.138.111.180,3185,Others,62,Female,PR,Premium,Spanish,80.58,No,0,Debit Card
2017-03-15 00:07:04.736,3463,HTTP,2.139.160.182,2163,Safari,42,Female,JP,Premium,Spanish,0,No,0,Cash
2017-03-15 00:07:11.157,4898,HTTP,2.14.220.99,2625,Safari,68,Female,US,Premium,Spanish,12.132,No,0,Cash
2017-03-15 00:07:11.157,3881,HTTP,2.14.83.248,1678,Safari,27,Male,CN,Premium,Spanish,82.368,No,0,Credit Card
2017-03-15 00:07:13.816,2147,HTTP,2.146.72.95,3237,Safari,39,Male,IT,Premium,Spanish,53.92,No,0,Cash
2017-03-15 00:07:13.816,2403,HTTP,2.150.50.187,2371,Safari,44,Male,CA,Premium,Spanish,647.904,No,0,Credit Card
2017-03-15 00:07:25.157,4898,HTTP,2.176.174.69,2625,Safari,52,Female,IT,Premium,English,20.37,No,0,Cash
2017-03-15 00:07:25.157,1573,HTTP,2.176.180.66,1724,IOS App,19,Female,CA,Premium,English,221.55,No,0,Credit Card
2017-03-15 00:07:28.530,2860,HTTP,2.176.188.174,2625,Microsoft Edge,68,Female,NO,Premium,English,17.52,No,0,Cash
2017-03-15 00:07:28.530,3414,HTTP,2.176.220.192,1678,Microsoft Edge,22,Male,US,Premium,Italian,0,Yes,1503.25,Cash
2017-03-15 00:07:23.318,4546,HTTP,2.176.31.92,3185,Microsoft Edge,61,Male,IN,Premium,persian,0,Yes,25.92,Cash
2017-03-15 00:07:23.318,1979,HTTP,2.177.190.111,2163,IOS App,23,Male,IT,Premium,English,2519.958,No,0,Cash
2017-03-15 00:10:22.044,4473,HTTP,2.177.219.108,2985,IOS App,34,Male,RU,Premium,English,328.224,No,0,Cash
2017-03-15 00:10:22.044,1542,HTTP,2.178.20.222,2825,IOS App,33,Female,GB,Premium,persian,79.9,No,0,Debit Card
2017-03-15 00:07:39.471,2140,HTTP,2.179.247.216,556,IOS App,60,Female,JP,Normal,English,14.016,No,0,Cash
2017-03-15 00:07:39.471,2228,HTTP,2.179.64.218,515,IOS App,24,Female,CA,Normal,English,7.56,No,0,Debit Card
2017-03-15 00:07:39.514,3097,HTTP,2.180.228.174,702,Chrome,53,Male,ZA,Normal,persian,37.208,No,0,Others
2017-03-15 00:07:39.514,3560,HTTP,2.181.95.171,586,Chrome,22,Male,IN,Normal,persian,57.576,No,0,Debit Card
2017-03-15 00:07:31.988,1910,HTTP,2.184.43.244,3185,Chrome,50,Male,US,Premium,persian,725.84,No,0,Debit Card
2017-03-15 00:07:31.988,2426,HTTP,2.185.250.179,2163,Chrome,49,Male,RU,Premium,English,209.93,No,0,Debit Card
2017-03-15 00:07:39.520,4162,HTTP,2.186.219.39,639,Chrome,31,Male,KR,Normal,persian,5.28,No,0,Others
2017-03-15 00:07:39.520,1908,HTTP,2.187.81.224,614,Chrome,29,Male,IT,Normal,persian,10.92,No,0,Cash
2017-03-15 00:07:48.650,2099,HTTP,2.190.149.171,561,Chrome,52,Female,CH,Normal,English,8.82,No,0,Cash
2017-03-15 00:07:48.650,4161,HTTP,2.190.149.171,589,Chrome,67,Female,AR,Normal,English,5.98,No,0,Debit Card
2017-03-15 00:07:48.775,3081,HTTP,2.190.161.20,1726,Chrome,50,Female,IT,Normal,English,11.648,No,0,Credit Card
2017-03-15 00:07:48.775,3326,HTTP,2.190.161.20,579,Chrome,58,Female,GB,Normal,English,18.176,No,0,Debit Card
2017-03-15 00:10:49.563,2037,HTTP,2.190.210.49,46,Others,50,Female,CH,Premium,English,0,Yes,328.224,Credit Card
2017-03-15 00:10:49.563,4348,HTTP,2.190.56.30,40,Others,68,Female,AU,Premium,English,24.84,No,0,Credit Card
2017-03-15 00:07:41.141,4704,HTTP,2.190.59.167,3249,Others,59,Female,RU,Premium,persian,2.08,No,0,Cash
2017-03-15 00:07:41.141,2684,HTTP,2.191.171.20,2371,Others,66,Female,US,Premium,persian,1114.4,No,0,Credit Card
2017-03-15 00:07:46.920,1729,HTTP,2.201.0.160,2127,Others,69,Male,DE,Premium,German,1038.84,No,0,Credit Card
2017-03-15 00:07:46.920,4135,HTTP,2.206.0.223,3081,Others,27,Male,US,Premium,Russian,141.76,No,0,Cash
2017-03-15 00:10:41.022,1530,HTTP,2.206.1.209,3065,Mozilla Firefox,52,Female,FI,Premium,German,239.8,No,0,Cash
2017-03-15 00:10:41.022,3972,HTTP,2.216.181.197,2935,Mozilla Firefox,27,Female,IT,Premium,English,31.104,No,0,Credit Card
2017-03-15 00:07:50.172,3520,HTTP,2.217.150.115,3237,Mozilla Firefox,43,Female,JP,Premium,English,254.058,No,0,Cash
2017-03-15 00:07:50.172,4033,HTTP,2.217.184.38,2195,Mozilla Firefox,36,Male,US,Premium,English,194.528,No,0,Debit Card
2017-03-15 00:07:59.506,4070,HTTP,2.218.151.218,3185,Mozilla Firefox,19,Female,US,Premium,English,961.48,No,0,Cash
2017-03-15 00:07:59.506,1679,HTTP,2.218.232.224,2163,Mozilla Firefox,21,Male,CN,Premium,English,19.096,No,0,Cash
2017-03-15 00:07:31.809,3472,HTTP,2.219.40.237,2625,Android App,20,Male,PE,Premium,English,18.496,No,0,Cash
2017-03-15 00:07:31.809,2820,HTTP,2.219.41.97,1770,Android App,23,Female,IN,Premium,English,255.984,No,0,Cash
2017-03-15 00:08:11.143,2164,HTTP,2.219.51.2,2625,Android App,52,Female,AR,Premium,English,86.97,No,0,Debit Card
2017-03-15 00:08:11.143,3141,HTTP,2.220.72.13,1586,Android App,24,Male,IT,Premium,English,0,Yes,24.84,Others
2017-03-15 00:08:14.301,1836,HTTP,2.221.126.88,2625,Android App,20,Female,PL,Premium,English,230.352,No,0,Credit Card
2017-03-15 00:08:14.301,2543,HTTP,2.221.188.7,1678,Android App,58,Male,IT,Premium,English,218.352,No,0,Credit Card
2017-03-15 00:11:06.774,3545,HTTP,2.222.178.177,2985,Android App,21,Male,JP,Premium,Russian,78.6,No,0,Debit Card
2017-03-15 00:11:06.774,1788,HTTP,2.223.65.130,2825,Android App,35,Male,AU,Premium,English,27.552,No,0,Credit Card
2017-03-15 00:11:09.005,4885,HTTP,2.228.228.228,277,Android App,29,Female,AU,Premium,English,32.4,No,0,Cash
2017-03-15 00:11:09.005,2848,HTTP,2.238.22.150,5345,Android App,68,Male,US,Premium,italian,1082.48,No,0,Cash
2017-03-15 00:11:34.862,2596,HTTP,2.238.72.16,46,Android App,50,Female,KR,Premium,Spanish,56.91,No,0,Debit Card
2017-03-15 00:11:34.862,2976,HTTP,2.24.69.32,40,Android App,44,Female,RU,Premium,English,77.6,No,0,Debit Card
2017-03-15 00:08:36.176,3225,UDP  ,2.244.71.58,434,Android App,47,Female,IT,Premium,Spanish,14.28,No,0,Cash
2017-03-15 00:08:36.176,2284,ICMP ,2.25.168.213,462,Android App,48,Female,JP,Premium,English,219.075,No,0,Debit Card
2017-03-15 00:11:31.993,3585,HTTP,2.25.218.5,2985,Android App,39,Female,IN,Premium,English,26.8,No,0,Others
2017-03-15 00:11:31.993,4113,HTTP,2.25.81.144,2779,Android App,27,Male,CA,Premium,English,9.84,No,0,Cash
2017-03-15 00:08:48.640,2650,HTTP,2.26.248.80,702,Android App,34,Female,IT,Normal,English,45.48,No,0,Cash
2017-03-15 00:08:48.640,2308,HTTP,2.26.49.16,586,Android App,65,Female,DE,Normal,English,289.2,No,0,Cash
2017-03-15 00:08:48.640,1979,HTTP,2.28.209.157,556,Android App,53,Female,RU,Normal,English,4.89,No,0,Cash
2017-03-15 00:08:48.640,3275,HTTP,2.28.25.223,515,Android App,19,Female,US,Normal,English,15.136,No,0,Cash
2017-03-15 00:08:49.716,3513,HTTP,2.28.5.205,639,Android App,19,Female,US,Normal,English,466.768,No,0,Debit Card
2017-03-15 00:08:49.716,3983,HTTP,2.29.125.59,614,Android App,31,Female,ZA,Normal,English,15.232,No,0,Cash
2017-03-15 00:08:20.523,3949,HTTP,2.29.249.204,2545,Chrome,43,Female,IT,Premium,English,6.264,No,0,Others
2017-03-15 00:08:20.523,1944,HTTP,2.30.116.213,1632,Mozilla Firefox,42,Male,IT,Premium,English,87.54,No,0,Credit Card
2017-03-15 00:12:15.673,3539,HTTP,2.30.171.179,2985,Mozilla Firefox,58,Male,AR,Premium,Spanish,178.384,No,0,Cash
2017-03-15 00:12:15.673,3097,HTTP,2.30.254.94,2779,Mozilla Firefox,34,Female,JP,Premium,English,15.552,No,0,Credit Card
2017-03-15 00:08:51.794,1698,HTTP,2.30.48.126,2625,Mozilla Firefox,32,Female,IN,Premium,English,99.136,No,0,Cash
2017-03-15 00:08:51.794,4197,HTTP,2.3.254.73,1724,Mozilla Firefox,27,Male,IT,Premium,French,135.882,No,0,Cash
2017-03-15 00:09:37.154,3220,HTTP,2.31.158.224,2625,Mozilla Firefox,28,Female,AT,Premium,English,0,Yes,26.8,Credit Card
2017-03-15 00:09:37.154,3870,HTTP,2.31.202.75,1632,Mozilla Firefox,55,Male,CH,Premium,English,275.94,No,0,Credit Card
2017-03-15 00:08:09.316,3363,HTTP,2.31.53.38,255,Mozilla Firefox,48,Female,CA,Premium,English,0,No,0,Credit Card
2017-03-15 00:08:09.316,3926,HTTP,2.32.0.137,6630,Mozilla Firefox,46,Female,RU,Premium,English,43.57,No,0,Cash
2017-03-15 00:09:37.000,2484,HTTP,2.35.177.172,2163,Mozilla Firefox,20,Female,IT,Premium,English,0,No,0,Cash
2017-03-15 00:09:37.000,4787,HTTP,2.35.250.167,3185,Android App,39,Male,IT,Premium,English,251.52,No,0,Credit Card
2017-03-15 00:12:31.125,4406,HTTP,2.37.116.167,3065,Chrome,44,Male,ZA,Premium,English,99.99,No,0,Credit Card
2017-03-15 00:12:31.125,2064,HTTP,2.37.158.30,3119,Chrome,35,Female,US,Premium,English,15.992,No,0,Cash
2017-03-15 00:12:41.603,2841,HTTP,2.37.227.197,977,Chrome,48,Male,IT,Premium,English,290.898,No,0,Cash
2017-03-15 00:12:41.603,3434,HTTP,2.48.12.94,1349,Chrome,22,Female,IT,Premium,English,54.224,No,0,Cash
2017-03-15 00:13:21.577,2237,HTTP,2.49.64.111,46,Chrome,52,Female,AU,Premium,English,786.744,No,0,Credit Card
2017-03-15 00:13:21.577,2910,HTTP,2.49.65.251,40,Chrome,45,Male,IT,Premium,English,100.24,No,0,Credit Card
2017-03-15 00:10:39.466,3305,HTTP,2.50.110.253,556,IOS App,64,Male,RU,Normal,English,37.764,No,0,Credit Card
2017-03-15 00:10:39.466,4549,HTTP,2.50.132.40,515,IOS App,38,Male,IT,Normal,English,82.8,No,0,Cash
2017-03-15 00:10:39.511,4421,HTTP,2.50.164.114,702,IOS App,45,Female,PL,Normal,English,20.724,No,0,Credit Card
2017-03-15 00:10:39.511,2146,HTTP,2.50.210.1,586,IOS App,41,Female,US,Normal,English,4.896,No,0,Credit Card
2017-03-15 00:10:31.606,4592,HTTP,2.50.227.169,2163,IOS App,57,Female,JP,Premium,English,4.752,No,0,Others
2017-03-15 00:10:31.606,1725,HTTP,2.50.56.131,3185,IOS App,57,Male,JP,Premium,English,959.984,No,0,Debit Card
2017-03-15 00:09:40.100,4401,HTTP,2.5.20.162,2705,IOS App,60,Female,IT,Premium,English,14.368,No,0,Cash
2017-03-15 00:09:40.100,3953,HTTP,2.5.253.134,1802,Microsoft Edge,44,Female,JP,Premium,French,7.712,No,0,Credit Card
2017-03-15 00:10:57.359,2918,HTTP,2.51.109.170,2625,Microsoft Edge,38,Male,US,Premium,English,698.352,No,0,Cash
2017-03-15 00:10:57.359,4982,HTTP,2.51.139.219,1632,Microsoft Edge,65,Male,IT,Premium,malayalam,4.96,No,0,Others
2017-03-15 00:13:51.653,2183,HTTP,2.51.146.142,2985,Microsoft Edge,30,Male,PL,Premium,English,17.856,No,0,Cash
2017-03-15 00:13:51.653,3088,HTTP,2.51.33.140,2779,Microsoft Edge,50,Female,AT,Premium,English,509.97,No,0,Credit Card
2017-03-15 00:09:38.145,4661,HTTP,2.55.190.64,383,Microsoft Edge,19,Female,AU,Premium,Russian,30.992,No,0,Cash
2017-03-15 00:09:38.145,3102,HTTP,2.55.22.22,6746,Safari,26,Male,AU,Premium,Russian,71.928,No,0,Credit Card
2017-03-15 00:14:07.420,3649,HTTP,2.60.70.57,2985,Safari,54,Female,IT,Premium,Russian,88.8,No,0,Credit Card
2017-03-15 00:14:07.420,1705,HTTP,2.73.19.90,2917,Safari,63,Female,US,Premium,Russian,47.976,No,0,Cash
2017-03-15 00:11:25.974,3637,HTTP,2.76.35.197,2247,Safari,66,Female,CA,Premium,Russian,7.56,No,0,Cash
2017-03-15 00:11:25.974,3144,HTTP,2.78.221.128,3145,Others,48,Female,AR,Premium,Russian,24.56,No,0,Debit Card
2017-03-15 00:14:23.359,2313,HTTP,2.78.255.96,3185,Others,46,Male,CN,Premium,Russian,12.96,No,0,Cash
2017-03-15 00:14:23.359,4161,HTTP,2.85.37.194,2871,Others,54,Male,PL,Premium,italian,6.79,No,0,Cash
2017-03-15 00:10:39.515,3227,HTTP,2.86.245.35,561,Others,62,Male,US,Normal,English,24.56,No,0,Debit Card
2017-03-15 00:10:39.515,3774,HTTP,2.86.6.237,589,Others,64,Female,CA,Normal,English,3.048,No,0,Others
2017-03-15 00:11:39.723,3936,HTTP,2.89.222.130,1726,Others,55,Male,CA,Normal,English,49.12,No,0,Credit Card
2017-03-15 00:11:39.723,4087,HTTP,2.90.101.80,579,Others,20,Female,CH,Normal,English,4355.168,No,0,Debit Card
2017-03-15 00:11:00.938,1863,HTTP,2.90.33.21,2625,Others,41,Male,CH,Premium,English,388.704,No,0,Cash
2017-03-15 00:11:00.938,3381,HTTP,2.91.123.34,1862,Others,54,Male,IT,Premium,English,8.26,No,0,Credit Card
2017-03-15 00:11:48.651,4589,HTTP,2.92.32.107,556,Others,34,Male,MX,Normal,English,17.04,No,0,Cash
2017-03-15 00:11:48.651,1886,HTTP,2.93.78.109,515,Safari,31,Female,GB,Normal,Russian,34.4,No,0,Credit Card
2017-03-15 00:11:48.652,2564,HTTP,2.94.234.242,702,Safari,48,Male,IT,Normal,Russian,36.24,No,0,Cash
2017-03-15 00:11:48.652,1983,HTTP,2.96.245.32,586,Safari,44,Female,US,Normal,English,647.84,No,0,Credit Card
2017-03-15 00:13:25.172,3058,HTTP,2.96.78.241,449,Safari,42,Female,IT,Premium,English,20.7,No,0,Others
2017-03-15 00:13:25.172,4189,HTTP,2.97.127.42,8733,Safari,25,Male,IT,Premium,English,20.7,No,0,Credit Card
2017-03-15 00:15:09.451,3719,HTTP,2.98.23.42,2377,Safari,64,Male,CH,Premium,English,488.646,No,0,Cash
2017-03-15 00:15:09.451,1612,HTTP,2.99.44.123,3369,IOS App,67,Female,CA,Premium,English,5.56,No,0,Credit Card
2017-03-15 00:11:41.556,4966,HTTP,4.16.11.230,2625,Microsoft Edge,55,Female,IN,Premium,English,47.12,No,0,Debit Card
2017-03-15 00:11:41.556,1540,HTTP,4.30.185.66,1770,Microsoft Edge,62,Female,IT,Premium,English,211.96,No,0,Cash
2017-03-15 00:15:09.565,1566,HTTP,4.31.98.194,3117,Microsoft Edge,54,Female,IT,Premium,English,23.2,No,0,Credit Card
2017-03-15 00:15:09.565,3648,HTTP,4.34.232.68,3119,IOS App,43,Female,IT,Premium,English,0,Yes,4355.168,Credit Card
2017-03-15 00:12:21.767,4505,HTTP,4.79.123.0,2283,IOS App,30,Female,IT,Premium,English,104.79,No,0,Debit Card
2017-03-15 00:12:21.767,2488,HTTP,4.79.123.3,3237,IOS App,58,Female,PL,Premium,English,1043.92,No,0,Credit Card
2017-03-15 00:12:48.639,2536,HTTP,5.100.119.156,561,IOS App,49,Male,FI,Normal,Russian,25.92,No,0,Cash
2017-03-15 00:12:48.639,3209,HTTP,5.1.16.6,589,IOS App,49,Female,US,Normal,Spanish,53.424,No,0,Others
2017-03-15 00:12:48.775,4745,HTTP,5.1.20.157,1726,Chrome,19,Female,KR,Normal,Russian,8.16,No,0,Credit Card
2017-03-15 00:12:48.775,4159,HTTP,5.1.20.207,579,Chrome,58,Female,KR,Normal,Russian,1023.936,No,0,Cash
2017-03-15 00:15:41.211,3041,HTTP,5.1.31.24,92,Chrome,49,Female,US,Premium,Spanish,9.24,No,0,Credit Card
2017-03-15 00:15:41.211,3274,HTTP,5.1.31.29,176,Chrome,50,Female,IT,Premium,Russian,479.04,No,0,Cash
2017-03-15 00:15:42.794,4973,HTTP,5.102.6.224,1677,Chrome,21,Female,PE,Premium,italian,99.136,No,0,Cash
2017-03-15 00:15:42.794,2099,HTTP,5.105.130.189,5449,Chrome,21,Male,IT,Premium,Russian,1488.424,No,0,Debit Card
2017-03-15 00:12:24.292,3376,HTTP,5.105.141.37,2625,Chrome,63,Male,RU,Premium,Russian,8.652,No,0,Credit Card
2017-03-15 00:12:24.292,4923,HTTP,5.107.125.179,1632,Chrome,30,Male,AR,Premium,English,23.832,No,0,Cash
2017-03-15 00:13:16.035,2718,HTTP,5.107.149.1,2295,Chrome,66,Male,AT,Premium,English,12.176,No,0,Cash
2017-03-15 00:13:16.035,2864,HTTP,5.107.154.18,4085,Chrome,23,Female,AT,Premium,English,50.96,No,0,Credit Card
2017-03-15 00:16:14.684,4079,HTTP,5.107.169.44,2985,Others,69,Female,CH,Premium,English,49.536,No,0,Others
2017-03-15 00:16:14.684,2264,HTTP,5.108.129.204,2917,Others,45,Female,KR,Premium,English,41.9,No,0,Credit Card
2017-03-15 00:11:56.680,2224,HTTP,5.109.121.190,459,Others,53,Male,CN,Premium,English,375.4575,No,0,Credit Card
2017-03-15 00:11:56.680,2913,HTTP,5.112.138.29,6810,Others,50,Female,CN,Premium,English,83.976,No,0,Debit Card
2017-03-15 00:13:39.469,4393,HTTP,5.113.169.6,556,Others,45,Female,CH,Normal,persian,482.34,No,0,Credit Card
2017-03-15 00:13:39.469,3876,HTTP,5.114.191.205,515,Others,47,Female,GB,Normal,English,2.96,No,0,Credit Card
2017-03-15 00:13:39.513,2542,HTTP,5.115.231.128,702,Mozilla Firefox,36,Female,RU,Normal,persian,2.624,No,0,Credit Card
2017-03-15 00:13:39.513,2982,HTTP,5.115.231.201,586,Mozilla Firefox,61,Female,CN,Normal,English,23.36,No,0,Credit Card
2017-03-15 00:13:39.517,4119,HTTP,5.116.247.157,639,Mozilla Firefox,46,Female,CA,Normal,English,39.98,No,0,Cash
2017-03-15 00:13:39.517,2319,HTTP,5.120.106.55,614,Mozilla Firefox,47,Male,CH,Normal,persian,246.384,No,0,Cash
2017-03-15 00:16:25.839,4545,HTTP,5.120.174.30,433,Mozilla Firefox,38,Female,GB,Premium,English,1799.97,No,0,Cash
2017-03-15 00:16:25.839,4513,HTTP,5.120.239.238,2449,Mozilla Firefox,41,Female,IT,Premium,English,12.462,No,0,Credit Card
2017-03-15 00:16:33.492,2811,HTTP,5.12.152.164,2985,Android App,29,Male,CN,Premium,romanian,75.792,No,0,Cash
2017-03-15 00:16:33.492,2956,HTTP,5.12.77.152,2917,Android App,58,Female,PE,Premium,English,49.96,No,0,Cash
2017-03-15 00:14:09.740,3683,HTTP,5.121.189.200,2163,Android App,69,Male,US,Premium,persian,12.96,No,0,Credit Card
2017-03-15 00:14:09.740,2130,HTTP,5.121.76.172,3249,Android App,53,Female,IT,Premium,persian,70.12,No,0,Others
2017-03-15 00:17:28.400,3326,HTTP,5.122.183.10,46,Android App,26,Male,US,Premium,persian,35.952,No,0,Credit Card
2017-03-15 00:17:28.400,2059,HTTP,5.122.23.202,40,Android App,53,Male,IT,Premium,persian,2396.2656,No,0,Debit Card
2017-03-15 00:17:28.420,1897,HTTP,5.122.237.90,46,Android App,63,Female,CN,Premium,English,131.136,No,0,Others
2017-03-15 00:17:28.420,1808,HTTP,5.122.242.37,40,Android App,54,Female,US,Premium,English,57.584,No,0,Debit Card
2017-03-15 00:17:29.372,3887,HTTP,5.124.84.18,2985,Android App,54,Female,US,Premium,English,9.568,No,0,Cash
2017-03-15 00:17:29.372,2830,HTTP,5.127.23.252,2779,Android App,45,Male,US,Premium,persian,39.072,No,0,Others
2017-03-15 00:14:48.637,2336,HTTP,5.127.51.247,556,Android App,62,Female,SE,Normal,persian,35.91,No,0,Credit Card
